"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","421","pd782474r7n","ono","swan","22","female","no","no","0","2","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","1195","pd782474r7n","ono","swan","22","female","no","no","0","2","774","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","4040","pd782474r7n","ono","swan","22","female","no","no","0","2","1840","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","6506","pd782474r7n","ono","swan","22","female","no","no","0","2","2462","","{""participant_id"":""swan""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","17762","pd782474r7n","ono","swan","22","female","no","no","0","2","11254","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    ","1","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","19338","pd782474r7n","ono","swan","22","female","no","no","0","2","1576","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  ","1","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","19840","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","20481","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","21227","pd782474r7n","ono","swan","22","female","no","no","0","2","743","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","22030","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","22732","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","23234","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","23836","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","24474","pd782474r7n","ono","swan","22","female","no","no","0","2","637","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","25277","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","25980","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","26482","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","17","2.0.0","27087","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/flute_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","28332","pd782474r7n","ono","swan","22","female","no","no","0","2","1244","stimuli/pictures/guitar_electric_1.jpg","0","0","true","true","","","",""
"","","","","","audio-keyboard-response","19","2.0.0","29135","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","29837","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","21","2.0.0","30339","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","22","2.0.0","30941","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/guitar_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","23","2.0.0","32068","pd782474r7n","ono","swan","22","female","no","no","0","2","1125","stimuli/pictures/guitar_acoustic_1.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","24","2.0.0","32871","pd782474r7n","ono","swan","22","female","no","no","0","2","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","25","2.0.0","33574","pd782474r7n","ono","swan","22","female","no","no","0","2","null","<p style='color:red; font-size:30px;'>Incorrect</p>","null","","","","","","",""
