"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","492","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","1417","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","924","Welcome to the experiment! Press any key to begin.","d","","","","","","",""
"true","","","","","fullscreen","2","null","3854","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","1433","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","12728","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","8869","","{""participant_id"":""goldfish""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","31725","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","18996","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","39095","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","7368","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  ","j","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","39597","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","40283","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","41096","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","809","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","41900","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","42603","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","43105","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","43706","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","45073","p9xsj08x5pv","mus","goldfish"," 21","male","yes","yes","3","1.5 hrs per day ","1365","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
