"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","4121","pz801oke606","mus","mouse","21","female","yes","yes","5","3","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","4938","pz801oke606","mus","mouse","21","female","yes","yes","5","3","815","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","6873","pz801oke606","mus","mouse","21","female","yes","yes","5","3","933","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","8988","pz801oke606","mus","mouse","21","female","yes","yes","5","3","2111","","{""participant_id"":""mouse""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","18167","pz801oke606","mus","mouse","21","female","yes","yes","5","3","9178","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","20176","pz801oke606","mus","mouse","21","female","yes","yes","5","3","2008","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  "," ","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","20678","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","21571","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","22861","pz801oke606","mus","mouse","21","female","yes","yes","5","3","1282","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","23664","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","24366","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","24868","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","25471","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","26366","pz801oke606","mus","mouse","21","female","yes","yes","5","3","894","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","27173","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","27876","pz801oke606","mus","mouse","21","female","yes","yes","5","3","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
