"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","53","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","1256","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","1202","Welcome to the experiment! Press any key to begin.","AudioVolumeDown","","","","","","",""
"true","","","","","fullscreen","2","null","13122","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","10859","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","16321","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","3195","","{""participant_id"":""tortoise""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","33899","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","17576","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    ","0","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","41230","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","7330","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  ","0","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","41737","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","42901","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","43567","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","663","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","44382","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","45097","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","45609","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","46201","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","47122","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","920","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","47926","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","48641","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","49155","pk8chspcusg","mus","tortoise","21","","no","yes","less than a year","10","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
