"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","49","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","2112","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","2062","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","4825","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","1711","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","7385","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","2555","","{""participant_id"":""rabbit""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","12317","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","4930","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","13629","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","1311","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  "," ","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","14131","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","15178","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","17300","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","2118","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","18103","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","18806","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","19309","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","19908","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","21977","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","2066","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","22779","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","23482","potttr9tecm","mus","rabbit","21","female","yes","yes","12","4","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
