"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","968","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","2620","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","1650","Welcome to the experiment! Press any key to begin.","Enter","","","","","","",""
"true","","","","","fullscreen","2","null","6464","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","2841","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","17168","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","10678","","{""participant_id"":""A18552625""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","22855","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","5687","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    ","Enter","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","23887","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","1031","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  ","Enter","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","24389","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","25263","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","25815","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","548","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","26617","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","27320","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","27821","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","28420","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","29153","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","729","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","29955","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","30656","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","31158","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","17","2.0.0","31762","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/flute_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","32567","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","800","stimuli/pictures/guitar_electric_1.jpg","0","0","true","true","","","",""
"","","","","","audio-keyboard-response","19","2.0.0","33368","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","34069","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","21","2.0.0","34571","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","22","2.0.0","35170","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/guitar_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","23","2.0.0","36174","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","1004","stimuli/pictures/guitar_acoustic_1.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","24","2.0.0","36976","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","25","2.0.0","37677","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<p style='color:red; font-size:30px;'>Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","48328","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","10650","<p>Practice complete. Press any key to begin the real experiment.</p>"," ","","","","","","",""
"","","","","","html-keyboard-response","27","2.0.0","49669","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","1341","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","28","2.0.0","49921","pssvz2ql31k","ono","A18552625","21","mae","no","no","0","1","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
