"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","498","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","2132","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","1632","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","5685","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","2548","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","7909","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","2217","","{""participant_id"":""camel""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","10660","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","2746","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","12107","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","1446","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  "," ","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","12610","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","14794","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","16267","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","1464","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","17084","p8qo11rlu1a","ono","camel","22","Male","no","no","0","6","null","stimuli/sounds/bleep.wav","null","","","","","","",""
