"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","1772","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","2722","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","949","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","6142","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","2419","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","21154","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","14988","","{""participant_id"":""gazelle""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","49631","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","28476","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","51730","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","2098","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  "," ","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","52233","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","53351","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","53956","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","600","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","54759","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","55461","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","55964","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","56567","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","57129","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","558","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","57932","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","58633","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","59135","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","17","2.0.0","59734","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/flute_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","60533","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","791","stimuli/pictures/guitar_electric_1.jpg","0","0","true","true","","","",""
"","","","","","audio-keyboard-response","19","2.0.0","61334","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","62036","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","21","2.0.0","62538","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","22","2.0.0","63140","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/guitar_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","23","2.0.0","63860","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","719","stimuli/pictures/guitar_acoustic_1.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","24","2.0.0","64662","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","25","2.0.0","65363","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<p style='color:red; font-size:30px;'>Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","67047","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","1682","<p>Practice complete. Press any key to begin the real experiment.</p>"," ","","","","","","",""
"","","","","","html-keyboard-response","27","2.0.0","69283","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","2234","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","28","2.0.0","69535","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","29","2.0.0","70134","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/drum_sound_A.wav","null","","","","","","",""
"","","","","","html-keyboard-response","30","2.0.0","71136","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","","null","","","","","","",""
"","","","","","image-keyboard-response","31","2.0.0","71881","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","741","stimuli/pictures/drum_kit_2.jpg","1","1","","true","yes","sound","stimuli/sounds/drum_sound_A.wav",""
"","","","","","audio-keyboard-response","32","2.0.0","72883","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","33","2.0.0","74653","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","1667","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","34","2.0.0","74904","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","35","2.0.0","75505","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/phone_label_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","36","2.0.0","76506","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","","null","","","","","","",""
"","","","","","image-keyboard-response","37","2.0.0","77213","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","702","stimuli/pictures/phone_cell_1.jpg","1","1","","true","yes","sound","stimuli/sounds/phone_label_B.wav",""
"","","","","","audio-keyboard-response","38","2.0.0","78215","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","39","2.0.0","80019","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","1703","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","40","2.0.0","80271","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","41","2.0.0","80878","pgzvut51vf0","mus","gazelle","21","female","yes","yes","11","5-6 hours","null","stimuli/sounds/flute_sound_B.wav","null","","","","","","",""
