"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","730","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","3412","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","2680","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","6369","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","1954","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","9348","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","2975","","{""participant_id"":""elk""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","25467","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","16116","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","29282","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","3815","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  "," ","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","29790","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","31375","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","40088","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","8707","stimuli/pictures/guitar_acoustic_1.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","40896","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","41614","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","<p style='color:red; font-size:30px;'>Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","42127","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","42725","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","44020","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","1293","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","44827","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","45540","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","46054","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","17","2.0.0","46664","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/flute_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","47676","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","1011","stimuli/pictures/guitar_electric_1.jpg","0","0","true","true","","","",""
"","","","","","audio-keyboard-response","19","2.0.0","48494","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","49210","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","21","2.0.0","49723","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","22","2.0.0","50323","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/guitar_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","23","2.0.0","51271","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","946","stimuli/pictures/guitar_acoustic_1.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","24","2.0.0","52073","pa8f83anjwk","mus","elk","21","female","no","yes","1","5","null","stimuli/sounds/buzz.wav","null","","","","","","",""
