"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","478","pztax6wgqwg","ono","badger","21","female","no","no","0","3","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","11230","pztax6wgqwg","ono","badger","21","female","no","no","0","3","10751","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","222243","pztax6wgqwg","ono","badger","21","female","no","no","0","3","210013","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","226863","pztax6wgqwg","ono","badger","21","female","no","no","0","3","4617","","{""participant_id"":""badger""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","242288","pztax6wgqwg","ono","badger","21","female","no","no","0","3","15424","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","244168","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1879","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  "," ","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","244669","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","245346","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","246647","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1298","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","247450","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","248153","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","248654","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","249255","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","250801","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1544","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","251604","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","252307","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","252809","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","17","2.0.0","253410","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/flute_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","254515","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1104","stimuli/pictures/guitar_electric_1.jpg","0","0","true","true","","","",""
"","","","","","audio-keyboard-response","19","2.0.0","255318","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","256020","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","21","2.0.0","256522","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","22","2.0.0","257122","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/guitar_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","23","2.0.0","258551","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1428","stimuli/pictures/guitar_acoustic_1.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","24","2.0.0","259353","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","25","2.0.0","260055","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<p style='color:red; font-size:30px;'>Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","263733","pztax6wgqwg","ono","badger","21","female","no","no","0","3","3677","<p>Practice complete. Press any key to begin the real experiment.</p>"," ","","","","","","",""
"","","","","","html-keyboard-response","27","2.0.0","266139","pztax6wgqwg","ono","badger","21","female","no","no","0","3","2405","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","28","2.0.0","266392","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","29","2.0.0","266999","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/hiccup_label_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","30","2.0.0","268001","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","31","2.0.0","268858","pztax6wgqwg","ono","badger","21","female","no","no","0","3","855","stimuli/pictures/dog_york_1.jpg","0","0","","true","no","sound","stimuli/sounds/hiccup_label_B.wav",""
"","","","","","audio-keyboard-response","32","2.0.0","269860","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","33","2.0.0","272596","pztax6wgqwg","ono","badger","21","female","no","no","0","3","2635","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","34","2.0.0","272849","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","35","2.0.0","273452","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/hiccup_sound_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","36","2.0.0","274455","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","37","2.0.0","275293","pztax6wgqwg","ono","badger","21","female","no","no","0","3","837","stimuli/pictures/hiccup_wom_2.jpg","1","1","","true","no","sound","stimuli/sounds/hiccup_sound_B.wav",""
"","","","","","audio-keyboard-response","38","2.0.0","276296","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","39","2.0.0","277707","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1309","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","40","2.0.0","277959","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","41","2.0.0","278593","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/cough_label_A.wav","null","","","","","","",""
"","","","","","html-keyboard-response","42","2.0.0","279595","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","43","2.0.0","280510","pztax6wgqwg","ono","badger","21","female","no","no","0","3","914","stimuli/pictures/motor_harley_1.jpg","0","0","","true","no","sound","stimuli/sounds/cough_label_A.wav",""
"","","","","","audio-keyboard-response","44","2.0.0","281512","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","45","2.0.0","282050","pztax6wgqwg","ono","badger","21","female","no","no","0","3","436","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","46","2.0.0","282302","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","47","2.0.0","282849","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/drop_label_A.wav","null","","","","","","",""
"","","","","","html-keyboard-response","48","2.0.0","283851","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","49","2.0.0","284730","pztax6wgqwg","ono","badger","21","female","no","no","0","3","879","stimuli/pictures/drop_single_2.jpg","0","1","","false","yes","sound","stimuli/sounds/drop_label_A.wav",""
"","","","","","audio-keyboard-response","50","2.0.0","285733","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","51","2.0.0","286633","pztax6wgqwg","ono","badger","21","female","no","no","0","3","798","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","52","2.0.0","286885","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","53","2.0.0","287484","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/dog_sound_A.wav","null","","","","","","",""
"","","","","","html-keyboard-response","54","2.0.0","288487","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","55","2.0.0","289268","pztax6wgqwg","ono","badger","21","female","no","no","0","3","780","stimuli/pictures/hiccup_man_2.jpg","0","0","","true","no","sound","stimuli/sounds/dog_sound_A.wav",""
"","","","","","audio-keyboard-response","56","2.0.0","290270","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","57","2.0.0","290847","pztax6wgqwg","ono","badger","21","female","no","no","0","3","474","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","58","2.0.0","291099","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","59","2.0.0","291698","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/motor_label_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","60","2.0.0","292700","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","61","2.0.0","294252","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1550","stimuli/pictures/hiccup_man_1.jpg","1","0","","false","no","sound","stimuli/sounds/motor_label_B.wav",""
"","","","","","audio-keyboard-response","62","2.0.0","295255","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","63","2.0.0","296498","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1141","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","64","2.0.0","296750","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","65","2.0.0","297431","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/cough_sound_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","66","2.0.0","298433","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","67","2.0.0","299783","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1349","stimuli/pictures/cough_man_1.jpg","0","1","","false","yes","sound","stimuli/sounds/cough_sound_B.wav",""
"","","","","","audio-keyboard-response","68","2.0.0","300786","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","69","2.0.0","302369","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1481","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","70","2.0.0","302621","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","71","2.0.0","303207","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/drop_sound_A.wav","null","","","","","","",""
"","","","","","html-keyboard-response","72","2.0.0","304208","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","73","2.0.0","305251","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1042","stimuli/pictures/cough_man_1.jpg","0","0","","true","no","sound","stimuli/sounds/drop_sound_A.wav",""
"","","","","","audio-keyboard-response","74","2.0.0","306254","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","75","2.0.0","306702","pztax6wgqwg","ono","badger","21","female","no","no","0","3","346","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","76","2.0.0","306955","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","77","2.0.0","307553","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/dog_label_A.wav","null","","","","","","",""
"","","","","","html-keyboard-response","78","2.0.0","308555","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
"","","","","","image-keyboard-response","79","2.0.0","309587","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1031","stimuli/pictures/dog_york_1.jpg","1","1","","true","yes","sound","stimuli/sounds/dog_label_A.wav",""
"","","","","","audio-keyboard-response","80","2.0.0","310589","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","81","2.0.0","312106","pztax6wgqwg","ono","badger","21","female","no","no","0","3","1414","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","82","2.0.0","312358","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","83","2.0.0","312908","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","stimuli/sounds/drop_label_A.wav","null","","","","","","",""
"","","","","","html-keyboard-response","84","2.0.0","313910","pztax6wgqwg","ono","badger","21","female","no","no","0","3","null","","null","","","","","","",""
