"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","583","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","1702","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","1118","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","3847","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","1143","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","10191","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","6341","","{""participant_id"":""penguin""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","32196","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","21998","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    ","1","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","36044","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","3846","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  ","1","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","36546","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","37159","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","37665","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","503","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","38469","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","39173","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","39676","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","40279","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","40869","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","588","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","41672","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","42375","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","42877","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","17","2.0.0","43479","p3jrtd2k7rr","mus","penguin","19","female","yes","yes","12","2-3 hr","null","stimuli/sounds/flute_sound_A.wav","null","","","","","","",""
