"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","702","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","8660","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","7956","Welcome to the experiment! Press any key to begin."," ","","","","","","",""
"true","","","","","fullscreen","2","null","10735","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1070","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","12722","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1982","","{""participant_id"":""frog""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","37729","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","25005","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    "," ","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","40185","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","2455","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  "," ","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","40688","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","41613","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","43186","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1570","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","43989","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","44692","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","45194","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","45795","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","47612","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1815","stimuli/pictures/guitar_acoustic_2.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","48414","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","49116","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<p style='color:red; font-size:30px;'>Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","16","2.0.0","49618","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","17","2.0.0","50219","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/flute_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","18","2.0.0","51113","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","892","stimuli/pictures/guitar_electric_1.jpg","0","0","true","true","","","",""
"","","","","","audio-keyboard-response","19","2.0.0","51914","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","20","2.0.0","52616","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","21","2.0.0","53118","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","22","2.0.0","53718","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/guitar_sound_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","23","2.0.0","54730","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1010","stimuli/pictures/guitar_acoustic_1.jpg","0","1","true","false","","","",""
"","","","","","audio-keyboard-response","24","2.0.0","55533","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/buzz.wav","null","","","","","","",""
"","","","","","html-keyboard-response","25","2.0.0","56235","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<p style='color:red; font-size:30px;'>Incorrect</p>","null","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","58350","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","2114","<p>Practice complete. Press any key to begin the real experiment.</p>"," ","","","","","","",""
"","","","","","html-keyboard-response","27","2.0.0","63286","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","4935","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","28","2.0.0","63539","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","29","2.0.0","64154","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/flute_label_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","30","2.0.0","65157","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","","null","","","","","","",""
"","","","","","image-keyboard-response","31","2.0.0","72330","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","7171","stimuli/pictures/flute_wooden_2.jpg","1","1","","true","yes","sound","stimuli/sounds/flute_label_B.wav",""
"","","","","","audio-keyboard-response","32","2.0.0","73333","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","33","2.0.0","75920","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","2483","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","34","2.0.0","76171","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","35","2.0.0","76780","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/drum_sound_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","36","2.0.0","77783","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","","null","","","","","","",""
"","","","","","image-keyboard-response","37","2.0.0","78919","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1134","stimuli/pictures/phone_cell_2.jpg","0","0","","true","no","sound","stimuli/sounds/drum_sound_B.wav",""
"","","","","","audio-keyboard-response","38","2.0.0","79922","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","39","2.0.0","81179","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1154","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
"","","","","","html-keyboard-response","40","2.0.0","81431","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","41","2.0.0","82039","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/bird_label_B.wav","null","","","","","","",""
"","","","","","html-keyboard-response","42","2.0.0","83041","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","","null","","","","","","",""
"","","","","","image-keyboard-response","43","2.0.0","84307","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1264","stimuli/pictures/bird_hawk_1.jpg","1","1","","true","yes","sound","stimuli/sounds/bird_label_B.wav",""
"","","","","","audio-keyboard-response","44","2.0.0","85310","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","45","2.0.0","87052","pvtd02ve3uz","mus","frog","22","female","yes","yes","1","2","1638","<div style=""font-size:30px;"">Press space to start the trial</div>"," ","","","","","","",""
