"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","age","gender_id","mus_exp","inst_exp","years_exp","mus_listening","rt","stimulus","response","correct_response","practice","correct","congruent","sound_type","audio","question_order"
"true","false","[]","[]","[]","preload","0","2.0.0","456","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","","","","","","","","","",""
"","","","","","html-keyboard-response","1","2.0.0","4204","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","3747","Welcome to the experiment! Press any key to begin.","ArrowRight","","","","","","",""
"true","","","","","fullscreen","2","null","9507","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","4293","","","","","","","","",""
"","","","","","survey-text","3","2.0.0","31667","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","22156","","{""participant_id"":""giraffe""}","","","","","","",""
"","","","","","html-keyboard-response","4","2.0.0","53259","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","21591","
    <p> Please use headphones for the duration of the study.</p>
    <p> Within each trial, you will hear a sound and then be presented with an image in the center of your screen.</p>
    <p>Press the <b>'1'</b> key if what you hear <u>matches</u> what you see.</p>
    <p>Press the <b>'0'</b> key if what you hear <u>does not match</u> what you see.</p>
    <p>Try to respond as quickly and accurately as you can.</p>
    <p> Press any key to begin.</p>
    ","AudioVolumeUp","","","","","","",""
"","","","","","html-keyboard-response","5","2.0.0","54665","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","1405","
    <div style=""font-size:28px;"">
      <p>You will now complete 4 short practice trials.</p>
      <p>This is just to help you get familiar with the task.</p>
      <p>Press any key to begin.</p>
    </div>
  ","AudioVolumeDown","","","","","","",""
"","","","","","html-keyboard-response","6","2.0.0","55175","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","7","2.0.0","57475","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","stimuli/sounds/guitar_label_A.wav","null","","","","","","",""
"","","","","","image-keyboard-response","8","2.0.0","59124","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","1645","stimuli/pictures/guitar_acoustic_1.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","9","2.0.0","59928","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","10","2.0.0","60637","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
"","","","","","html-keyboard-response","11","2.0.0","61144","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","","","","","audio-keyboard-response","12","2.0.0","61745","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","stimuli/sounds/guitar_sound_B.wav","null","","","","","","",""
"","","","","","image-keyboard-response","13","2.0.0","62550","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","804","stimuli/pictures/guitar_acoustic_2.jpg","1","1","true","true","","","",""
"","","","","","audio-keyboard-response","14","2.0.0","63352","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","stimuli/sounds/bleep.wav","null","","","","","","",""
"","","","","","html-keyboard-response","15","2.0.0","64067","pcrnr1osu7h","mus","giraffe","30","Male","yes","yes","2","2","null","<p style='color:green; font-size:30px;'>Correct!</p>","null","","","","","","",""
